,iid,title,year,Animation,Comedy,Children's,Fantasy,Adventure,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,node_id,Director,Actor
2967,2476,Quest for Fire,1981,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8516,Jean-Jacques Annaud,"Everett McGill, Ron Perlman, Nicholas Kadi, Rae Dawn Chong"
2968,2477,Little Big Man,1970,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8517,Arthur Penn,"Dustin Hoffman, Faye Dunaway, Chief Dan George, Martin Balsam"
2969,2478,"Face in the Crowd, A",1957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8518,,
2970,2479,Trading Places,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8519,John Landis,"Denholm Elliott, Dan Aykroyd, Maurice Woods, Richard D. Fisher Jr."
2971,2480,Meatballs,1979,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8520,Ivan Reitman,"Bill Murray, Harvey Atkin, Kate Lynch, Russ Banham"
2972,2481,Meatballs Part II,1984,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8521,Ken Wiederhorn,"Richard Mulligan, Hamilton Camp, John Mengatti, Kim Richards"
2973,2482,Meatballs III,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8522,,
2974,2483,Meatballs 4,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8523,Bob Logan,"Corey Feldman, Jack Nance, Sarah Douglas, Bojesse Christopher"
2975,2484,Dead Again,1991,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,8524,Kenneth Branagh,"Kenneth Branagh, Andy Garcia, Emma Thompson, Lois Hall"
2976,2485,Peter's Friends,1992,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8525,Kenneth Branagh,"Hugh Laurie, Kenneth Branagh, Stephen Fry, Alphonsia Emmanuel"
2977,2486,"Incredibly True Adventure of Two Girls in Love, The",1995,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8526,,
2978,2487,Experience Preferred... But Not Essential,1982,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8527,Peter Duffell,"Elizabeth Edmonds, Sue Wallace, Geraldine Griffiths, Karen Meagher"
2979,2488,Under the Rainbow,1981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8528,Steve Rash,"Chevy Chase, Carrie Fisher, Eve Arden, Joseph Maher"
2980,2489,How I Won the War,1967,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8529,Richard Lester,"Michael Crawford, John Lennon, Roy Kinnear, Lee Montague"
2981,2490,Light It Up,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8530,Craig Bolotin,"Usher Raymond, Forest Whitaker, Rosario Dawson, Robert Ri'chard"
2982,2491,Anywhere But Here,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8531,Wayne Wang,"Susan Sarandon, Natalie Portman, Hart Bochner, Eileen Ryan"
2983,2492,Dogma,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8532,Kevin Smith,"Bud Cort, Barret Hackney, Jared Pfennigwerth, Kitao Sakurai"
2984,2493,"Messenger: The Story of Joan of Arc, The",1999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8533,,
2985,2494,Pokémon: The First Movie,1998,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8534,"Kunihiko Yuyama, Michael Haigney","Veronica Taylor, Jay Goede, Rachael Lillis, Eric Stuart"
2986,2495,Felicia's Journey,1999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8535,Atom Egoyan,"Bob Hoskins, Arsinée Khanjian, Elaine Cassidy, Sheila Reid"
2989,2496,"Ape, The",1940,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8536,,
2991,2497,"Commitments, The",1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8537,,
2992,2498,Holiday Inn,1942,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8538,Mark Sandrich,"Bing Crosby, Fred Astaire, Marjorie Reynolds, Virginia Dale"
2993,2499,"Longest Day, The",1962,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,8539,,
2994,2500,Poison Ivy,1992,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8540,Katt Shea,"Sara Gilbert, Drew Barrymore, Tom Skerritt, Cheryl Ladd"
2995,2501,Poison Ivy: New Seduction,1997,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8541,,
2997,2502,Tora! Tora! Tora!,1970,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8542,"Richard Fleischer, Kinji Fukasaku, Toshio Masuda","Martin Balsam, Sô Yamamura, Jason Robards, Joseph Cotten"
2998,2503,Women on the Verge of a Nervous Breakdown,1988,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8543,Pedro Almodóvar,"Carmen Maura, Antonio Banderas, Julieta Serrano, María Barranco"
2999,2504,"Verdict, The",1982,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8544,,
3000,2505,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8545,,
3001,2506,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",1984,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,8546,,
3002,2507,Stand and Deliver,1987,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8547,,
3003,2508,Moonstruck,1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8548,Norman Jewison,"Cher, Nicolas Cage, Vincent Gardenia, Olympia Dukakis"
3004,2509,"Sandpiper, The",1965,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8549,,
3005,2510,Jeremiah Johnson,1972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8550,Sydney Pollack,"Robert Redford, Will Geer, Delle Bolton, Josh Albee"
3006,2511,Repulsion,1965,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8551,Roman Polanski,"Catherine Deneuve, Ian Hendry, John Fraser, Yvonne Furneaux"
3007,2512,Irma la Douce,1963,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8552,Billy Wilder,"Jack Lemmon, Shirley MacLaine, Lou Jacobi, Bruce Yarnell"
3008,2513,42 Up,1998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8553,Michael Apted,"Bruce Balden, Jacqueline Bassett, Symon Basterfield, Andrew Brackfield"
3009,2514,Liberty Heights,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8554,Barry Levinson,"Adrien Brody, Ben Foster, Orlando Jones, Bebe Neuwirth"
3010,2515,Mansfield Park,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8555,Patricia Rozema,"Hannah Taylor Gordon, Talya Gordon, Lindsay Duncan, Bruce Byron"
3012,2516,Sleepy Hollow,1999,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,8556,Tim Burton,"Johnny Depp, Christina Ricci, Miranda Richardson, Michael Gambon"
3013,2517,"World Is Not Enough, The",1999,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,8557,,
3014,2518,All About My Mother (Todo Sobre Mi Madre),1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8558,,
3017,2519,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),1934,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8559,,
3018,2520,Scrooged,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8560,Richard Donner,"Bill Murray, Karen Allen, John Forsythe, John Glover"
3019,2521,Harvey,1950,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8561,Henry Koster,"Wallace Ford, William H. Lynn, Victoria Horne, Jesse White"
3020,2522,"Bicycle Thief, The (Ladri di biciclette)",1948,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8562,,
3021,2523,Matewan,1987,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8563,John Sayles,"Chris Cooper, Mary McDonnell, Will Oldham, David Strathairn"
3022,2524,Kagemusha,1980,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8564,Akira Kurosawa,"Tatsuya Nakadai, Tsutomu Yamazaki, Ken'ichi Hagiwara, Jinpachi Nezu"
3023,2525,Chushingura,1962,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8565,Hiroshi Inagaki,"Yûzô Kayama, Tatsuya Mihashi, Akira Takarada, Yôsuke Natsuki"
3024,2526,McCabe & Mrs. Miller,1971,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8566,Robert Altman,"Warren Beatty, Julie Christie, Rene Auberjonois, William Devane"
3025,2527,Maurice,1987,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8567,James Ivory,"James Wilby, Hugh Grant, Rupert Graves, Denholm Elliott"
3026,2528,"Grapes of Wrath, The",1940,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8568,,
3027,2529,My Man Godfrey,1957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8569,Henry Koster,"June Allyson, David Niven, Jessie Royce Landis, Robert Keith"
3028,2530,"Shop Around the Corner, The",1940,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8570,,
3029,2531,"Natural, The",1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8571,,
3030,2532,Shampoo,1975,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8572,Hal Ashby,"Warren Beatty, Julie Christie, Goldie Hawn, Lee Grant"
3031,2533,"River Runs Through It, A",1992,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8573,,
3032,2534,Fatal Attraction,1987,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8574,Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen"
3033,2535,Jagged Edge,1985,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8575,Richard Marquand,"Maria Mayenzet, Peter Coyote, Dave Austin, Richard Partlow"
3034,2536,Stanley & Iris,1990,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8576,Martin Ritt,"Jane Fonda, Robert De Niro, Swoosie Kurtz, Martha Plimpton"
3035,2537,Midnight Run,1988,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,8577,Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton"
3036,2538,Awakenings,1990,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8578,Penny Marshall,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson"
3037,2539,Come See the Paradise,1990,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8579,Alan Parker,"Dennis Quaid, Tamlyn Tomita, Sab Shimono, Shizuko Hoshi"
3038,2540,Backdraft,1991,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8580,Ron Howard,"Kurt Russell, William Baldwin, Robert De Niro, Donald Sutherland"
3039,2541,"Fisher King, The",1991,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8581,,
3040,2542,"River, The",1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8582,,
3041,2543,Country,1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8583,Richard Pearce,"Jessica Lange, Sam Shepard, Wilford Brimley, Matt Clark"
3042,2544,Places in the Heart,1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8584,Robert Benton,"Sally Field, Lindsay Crouse, Ed Harris, Amy Madigan"
3043,2545,'Night Mother,1986,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8585,Tom Moore,"Sissy Spacek, Anne Bancroft, Ed Berke, Carol Robbins"
3044,2546,End of Days,1999,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,8586,Peter Hyams,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak"
